specObjID,class,subClass,z,ra,dec,plate,fiberID,MJD,OII3726,OIII4959,OIII5007,HBeta,HAlpha,NII6584,logM
1721618929341720576,GALAXY,,0.01375321,57.248852,1.171386,1529,429,52930,0.0,-3.198107,14.19956,14.552729999999999,42.111999999999995,8.226291,9.467479214585019
1721617005196371968,GALAXY,STARBURST,0.0137097,57.283871,1.1644139999999998,1529,422,52930,0.0,261.9621,815.5405,333.1768,1002.5989999999999,103.1186,9.20164721471723
418846346674464768,GALAXY,,0.100766,330.46862999999996,-1.1706717,372,42,52173,32.620779999999996,4.39727,20.47614,16.4571,56.77299,43.048770000000005,10.812225256879001
426772994434557952,GALAXY,,0.16708820000000002,343.3728,-1.2280726999999998,379,207,51789,10.244660000000001,-0.48695659999999996,8.266356,8.895878,23.50623,25.3685,11.570017262788902
418894175430273024,GALAXY,,0.01624549,329.60401,-0.73965985,372,216,52173,0.0,0.1466585,4.802423,9.246984,17.55702,4.776706,9.83733973995824
1241894033727449088,GALAXY,,0.14824,335.99286,-0.82271,1103,96,52873,22.50391,3.541582,12.70498,-20.933729999999997,33.29335,28.01073,11.855059659549198
757810663048374272,GALAXY,,0.150981,335.99199999999996,-0.82239374,673,291,52162,4.887137,-0.18661370000000002,1.3068790000000001,1.796191,4.5256099999999995,-0.3910073,11.2548763111289
757795544763492352,GALAXY,,0.05693857,336.83569,-0.679192,673,236,52162,-17.8818,-5.952628,18.18821,0.9074693000000001,17.97289,5.868039,11.2642756503757
424508831087749120,GALAXY,STARFORMING,0.1007937,339.60808,-0.71824086,377,162,52145,65.25027,12.54477,32.8965,78.92445,319.9846,119.4137,10.513825043028001
1244247264562538496,GALAXY,AGN BROADLINE,0.04613508,331.64617999999996,0.05645,1105,465,52937,642.5017,100.4808,290.4451,160.8352,751.5833,1098.387,10.9151543735371
1660832978302953472,GALAXY,STARFORMING,0.04656953,331.64572000000004,0.057679999999999995,1475,475,52903,172.8998,35.7393,85.25508,91.14311,403.3127,313.0416,10.8533477518689
420134418087176192,GALAXY,STARFORMING,0.05721604,332.94774,0.11382869,373,632,51788,24.253610000000002,9.511173,21.78298,27.03995,85.08413,18.07351,9.962430619977141
1241910251523958784,GALAXY,,0.1317114,335.79962,0.07147,1103,155,52873,-1.00484,-4.896401999999999,11.80884,14.70549,26.579629999999998,6.756605,11.5798208788728
418930734191896576,GALAXY,,0.07386184,328.42818,0.47283437,372,349,52173,36.2101,-2.3476049999999997,17.05116,10.335280000000001,35.29681,37.48955,11.078988459768901
421188849788545024,GALAXY,STARFORMING,0.05799466,333.08524,0.56052912,374,372,51791,80.96565,21.89784,63.946490000000004,89.30669,335.6122,110.7627,10.414355019002699
420131394430199808,GALAXY,STARBURST,0.05818106,333.08362999999997,0.561454,373,621,51788,138.6588,47.216,141.9702,101.7945,405.82099999999997,86.087,10.069226579577
419000003424446464,GALAXY,STARFORMING,0.09172707,330.66285,0.92507421,372,601,52173,32.78137,8.448306,16.33105,51.74788,234.2956,79.80658000000001,10.4952612521459
1242022676587898880,GALAXY,,0.21064210000000003,336.17636,1.0060200000000001,1103,564,52873,8.608665,-0.10291159999999999,2.608243,-2.52299,21.32751,20.93003,11.454310013736501
760152080240371712,GALAXY,,0.1461139,342.01052000000004,0.91163778,675,617,52590,2.299532,6.103794000000001,11.704189999999999,0.5714651999999999,13.112789999999999,-2.947954,11.605155228387
425747430953216000,GALAXY,,0.1460629,342.00919,0.91118421,378,572,52146,4.42216,3.8773739999999997,-0.202047,3.4019,1.9224919999999999,-0.9193870000000001,11.4770409329469
439105393591871488,GALAXY,STARFORMING,0.05847439,5.9794532,-1.094463,390,16,51900,48.77677,4.453621,22.25835,67.33503,228.021,73.07526,9.91869809155879
440262627600394240,GALAXY,STARFORMING,0.01300359,6.957220599999999,-1.1999658000000002,391,130,51782,0.0,10.37934,31.238570000000003,40.84049,124.9116,37.84107,9.75603385480744
440238713222490112,GALAXY,,0.22605830000000002,7.5855994,-1.1127989999999999,391,43,51782,5.8928709999999995,-3.8978660000000005,7.107264999999999,5.3988059999999995,33.00159,31.91165,11.771096936405499
444798937715468288,GALAXY,,0.0445981,13.979526000000002,-1.0641584,395,249,51783,7.567612,-3.8347089999999997,11.09632,18.70213,19.043779999999998,20.43556,10.9251321497417
779145862205958144,GALAXY,,0.04069311,13.981962,-1.2472039,692,84,52201,61.033640000000005,-28.46306,52.57193,15.275910000000001,58.06191,46.70645,11.2525606769542
1219415886964746240,GALAXY,,0.04522017,13.97926,-1.24685,1083,241,52520,1.9936080000000003,-11.70549,1.943856,17.71474,17.063979999999997,11.46758,10.531346119425802
1218283939794282496,GALAXY,STARBURST,0.07935958,16.257820000000002,-1.2061899999999999,1082,219,52523,156.8191,25.63884,95.95827,162.1265,710.7548,237.6296,10.705653629770199
452623887260215296,GALAXY,,0.24158670000000002,28.357038,-1.1600101999999999,402,44,51793,-6.918591,-4.107839,3.4683900000000003,4.1938059999999995,-0.20553670000000002,3.5064029999999997,12.0238308879985
789311121713555456,GALAXY,,0.20953179999999996,30.057108000000003,-1.2040285,701,201,52179,0.09887064,4.401268,5.962465,8.090693,14.689070000000001,-0.3732321,11.4502798936083
1208169534444300288,GALAXY,,0.1759961,32.72658,-1.1569,1073,287,52649,-3.297303,-9.341318,15.615470000000002,9.310905,13.21447,0.5683528,11.5076368102715
1704647417627961344,GALAXY,STARFORMING,0.02732402,47.888664,-1.244449,1514,127,52931,71.75986,34.42239,92.41141999999999,70.87907,204.5609,24.2128,9.143770362962778
799390345208031232,GALAXY,,0.1696318,48.16195,-1.0575582000000001,710,5,52203,19.10206,-0.33280640000000006,3.4997620000000005,8.978354,17.69472,6.109523,11.2935506113769
431300508926371840,GALAXY,STARFORMING,0.02423565,350.46599,-0.69076924,383,294,51818,-37.284690000000005,2.598588,15.485660000000001,56.160709999999995,267.5005,87.53639,10.5831879282401
439129033091868672,GALAXY,,0.06341135,5.9159769,-0.81535711,390,102,51900,15.993170000000001,0.8800245999999999,18.85172,14.66265,33.33404,47.1016,11.059556111110801
440241462001559552,GALAXY,STARFORMING,0.04077142,7.555977799999999,-0.70791872,391,53,51782,136.2346,15.808420000000002,49.61586,105.4887,343.2317,112.001,9.921489274230131
780264066420598784,GALAXY,,0.06579525,15.973820000000002,-0.83478107,693,56,52254,1.658898,4.491529,3.291727,11.34614,31.442890000000002,17.29911,10.435406070369401
447053486492772352,GALAXY,STARBURST,0.08867745,17.425807,-0.73823222,397,259,51794,125.7656,33.34301,109.9526,196.0458,909.4117,423.4017,10.6790023930059
1218240783962892288,GALAXY,,0.0889376,17.42427,-0.74044,1082,62,52523,26.22097,4.505372,14.759620000000002,13.576360000000001,32.821909999999995,20.263679999999997,10.8876696516493
448152723158755328,GALAXY,,0.04483047,19.680679,-0.70191232,398,162,51789,0.2865652,10.10743,-2.417597,0.9757478,6.269781,11.54718,10.3905653101507
451513380432275456,GALAXY,STARFORMING,0.140943,25.955271,-0.81528001,401,100,51788,28.269609999999997,3.385242,10.6121,44.92375,235.3208,116.3463,11.198419544178698
788167080200398848,GALAXY,STARFORMING,0.01615442,28.496593,-0.75023391,700,135,52199,0.0,36.132540000000006,128.405,148.2366,494.94800000000004,108.8642,9.903062809861641
453765456516376576,GALAXY,,0.19056120000000001,29.694958000000003,-0.69474834,403,101,51871,3.0754330000000003,-4.105423,2.123152,-0.31355409999999995,9.140639,0.258377,11.6509512894732
453742091894286336,GALAXY,,0.12098980000000001,30.426267,-0.80424052,403,16,51871,2.664029,-3.989498,3.956228,0.0070298109999999995,1.886541,7.887724,11.137801221437499
790455163545479168,GALAXY,STARFORMING,0.06405044,31.616291999999998,-0.65106288,702,267,52178,58.49936999999999,14.669039999999999,43.85869,32.149159999999995,86.03194,15.69331,9.96367393603105
458268505532295168,GALAXY,STARFORMING,0.04061754,37.861032,-0.79292493,407,99,51820,93.13586,20.18629,52.39045,44.88852,122.1541,20.10768,9.540666433391731
462813886551189504,GALAXY,STARBURST,0.18328870000000003,45.474243,-0.76265578,411,251,51817,26.309820000000002,6.445604,14.27842,57.6135,249.9335,85.31844,10.7658538671381
463929623374227456,GALAXY,BROADLINE,0.0392907,47.320741,-0.90666209,412,214,52258,91.97323,13.41315,90.86649,46.18444,130.1773,140.9309,11.1319913230848
